paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
b0fe7e080516,Design knowledge,Design knowledge representation: An ontological perspective,"Sanfilippo, Emilio M. (1, 2); Masolo, Claudio (1); Porello, Daniele (1)",2015,CEUR Workshop Proceedings,,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.0996822714805603,28,False,-0.71289593,-4.632403
b14f85b19a87,Design Guidelines,Design Study Methodology: Reflections from the Trenches and the Stacks,M. Sedlmair; M. Meyer; T. Munzner,2012,,10.1109/TVCG.2012.213,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08824509382247925,10,False,0.38489208,-3.9182334
b21a9b4cc5ef,Design theory,C-K design theory: an advanced formulation,"Hatchuel, A. (1); Weil, B. (1)",,Research in Engineering Design,10.1007/s00163-008-0043-4,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14684152603149414,137,False,0.6478563,-6.006084
b2234ef79a5a,Design methods,Tracing situated effects of innovative design methods: inexperienced designers' practices,"Lee, Jung-Joo and Vaajakallio, Kirsikka and Mattelm\""aki, Tuuli",2011,Procedings of the Second Conference on Creativity and Innovation in Design,10.1145/2079216.2079231,https://doi.org/10.1145/2079216.2079231,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.13568079471588135,107,False,-0.001945975,-3.2784653
b227e604cd40,Design knowledge,"The Dark Patterns Knowledge Stack: Exploring New Ways to Negotiate Context, Law, and Design","Gray, Colin M.",2026,Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems,10.1145/3772318.3791264,https://doi.org/10.1145/3772318.3791264,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.13862574100494385,38,False,2.8964071,-0.7829628
b256aafa902e,Design knowledge,A Multi-Grounded Design Research Process,"Goldkuhl, G. (1); Lind, M. (2)",,"Global Perspectives on Design Science Research. Proceedings 5th International Conference, DESRIST 2010",,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09297162294387817,17,False,-0.7367078,-4.6081214
b357bc5a3d3b,Design Guidelines,Towards Canonical Task Types for User Interface Design,J. M. Gonzalez-Calleros; J. Guerrero-Garcia; J. Vanderdonckt; J. Munoz-Arteaga,2009,,10.1109/LA-WEB.2009.33,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1657511591911316,171,False,1.4986606,-2.0595212
b42559e0a5d5,Design Patterns,ICT Systems Security and Privacy Protection,N. Cuppens-Boulahia; F. Cuppens; S. Jajodia; A. A. E. Kalam; Thierry Sans,2014,IFIP Advances in Information and Communication Technology,,https://www.semanticscholar.org/paper/83a4fbd1050484c5a9c2242d844bef1cc34ac89c,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.26677560806274414,224,False,1.3156496,-1.7300855
b5d968168f35,Design methods,A Framework of Design Method Corroboration,"Thoring, Katja (1); Mueller, Roland M. (2); Lecuna, Alejandro (3); Badke-Schaub, Petra (4)",2023,Proceedings of the Annual Hawaii International Conference on System Sciences,,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11687862873077393,70,False,0.4253748,-3.357146
b73f2343e274,Design knowledge,Let's Get Divorced: Constructing Knowledge Outcomes for Critical Design and Constructive Design Research,"Forlizzi, Jodi and Zimmerman, John and Hekkert, Paul and Koskinen, Ilpo",2018,Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems,10.1145/3197391.3197395,https://doi.org/10.1145/3197391.3197395,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.15805333852767944,156,False,-0.5787838,-3.872336
b77e7d67555e,Design principles,USSF: A Unified Framework for Screen Standardization in Software Systems,H. Hristov,2025,,10.1109/CIEES66347.2025.11300084,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.2222154140472412,217,False,0.98433167,-1.3218613
b967c3a334ff,Design Patterns,Industrial experience with design patterns,"Beck, Kent (1); Coplien, James O. (1); Crocker, Ron (1); Dominick, Lutz (1); Meszaros, Gerard (1); Paulisch, Frances (1); Vlissides, John (1)",1995,Proceedings - International Conference on Software Engineering,,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.06607145071029663,1,True,3.237981,-1.0794538
