paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
b077c606da41,Design Guidelines,Classification approach for hybrid components in mechanical engineering with a focus on additive manufacturing,M. Ley; Ali Al-Zuhairi; R. Teutsch,2021,,,https://www.semanticscholar.org/paper/059e9cf8f5148cf9c2aa96430fa38ec930824191,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.24096691608428955,137,False,0.16250016,-1.6703256
b0fe7e080516,Design knowledge,Design knowledge representation: An ontological perspective,"Sanfilippo, Emilio M. (1, 2); Masolo, Claudio (1); Porello, Daniele (1)",2015,CEUR Workshop Proceedings,,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.10570871829986572,9,False,-0.71552205,-1.6969471
b14f85b19a87,Design Guidelines,Design Study Methodology: Reflections from the Trenches and the Stacks,M. Sedlmair; M. Meyer; T. Munzner,2012,,10.1109/TVCG.2012.213,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.11631715297698975,17,False,-1.6983227,-0.32421032
b21a9b4cc5ef,Design theory,C-K design theory: an advanced formulation,"Hatchuel, A. (1); Weil, B. (1)",,Research in Engineering Design,10.1007/s00163-008-0043-4,,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.1280619502067566,13,False,-2.8078313,1.2835621
b2234ef79a5a,Design methods,Tracing situated effects of innovative design methods: inexperienced designers' practices,"Lee, Jung-Joo and Vaajakallio, Kirsikka and Mattelm\""aki, Tuuli",2011,Procedings of the Second Conference on Creativity and Innovation in Design,10.1145/2079216.2079231,https://doi.org/10.1145/2079216.2079231,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.15333330631256104,57,False,-2.0137897,0.8316038
b227e604cd40,Design knowledge,"The Dark Patterns Knowledge Stack: Exploring New Ways to Negotiate Context, Law, and Design","Gray, Colin M.",2026,Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems,10.1145/3772318.3791264,https://doi.org/10.1145/3772318.3791264,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.16560643911361694,30,False,0.046475813,3.8194242
b256aafa902e,Design knowledge,A Multi-Grounded Design Research Process,"Goldkuhl, G. (1); Lind, M. (2)",,"Global Perspectives on Design Science Research. Proceedings 5th International Conference, DESRIST 2010",,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.06955856084823608,3,True,-1.3441142,-1.3939381
b357bc5a3d3b,Design Guidelines,Towards Canonical Task Types for User Interface Design,J. M. Gonzalez-Calleros; J. Guerrero-Garcia; J. Vanderdonckt; J. Munoz-Arteaga,2009,,10.1109/LA-WEB.2009.33,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.1792536973953247,32,False,0.14835429,3.207559
b42559e0a5d5,Design Patterns,ICT Systems Security and Privacy Protection,N. Cuppens-Boulahia; F. Cuppens; S. Jajodia; A. A. E. Kalam; Thierry Sans,2014,IFIP Advances in Information and Communication Technology,,https://www.semanticscholar.org/paper/83a4fbd1050484c5a9c2242d844bef1cc34ac89c,8,Information · Design Theory · Theory,"information, design theory, theory, information systems, systems, data","This exploratory cluster contains 8 papers. Frequent terms include information, design theory, theory, information systems, systems, data. Representative papers include Web-based information systems: Developing a design theory; Process design theory for digital information services; Using System Dynamics to Construct Design Theory for Community Information Systems.",0.23604309558868408,8,False,0.29541263,0.7240854
b5d968168f35,Design methods,A Framework of Design Method Corroboration,"Thoring, Katja (1); Mueller, Roland M. (2); Lecuna, Alejandro (3); Badke-Schaub, Petra (4)",2023,Proceedings of the Annual Hawaii International Conference on System Sciences,,,5,Method · Methods · Ethical,"method, methods, ethical, design methods, ethics, ethics focused","This exploratory cluster contains 10 papers. Frequent terms include method, methods, ethical, design methods, ethics, ethics focused. Representative papers include Elements of a design method - a basis for describing and evaluating design methods; Elements of a design method – a basis for describing and evaluating design methods; Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework.",0.08882808685302734,6,False,0.83772707,-0.58162504
b73f2343e274,Design knowledge,Let's Get Divorced: Constructing Knowledge Outcomes for Critical Design and Constructive Design Research,"Forlizzi, Jodi and Zimmerman, John and Hekkert, Paul and Koskinen, Ilpo",2018,Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems,10.1145/3197391.3197395,https://doi.org/10.1145/3197391.3197395,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1720649003982544,82,False,-1.7301769,-1.0283638
b77e7d67555e,Design principles,USSF: A Unified Framework for Screen Standardization in Software Systems,H. Hristov,2025,,10.1109/CIEES66347.2025.11300084,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.23814499378204346,135,False,1.6789023,0.06497575
b967c3a334ff,Design Patterns,Industrial experience with design patterns,"Beck, Kent (1); Coplien, James O. (1); Crocker, Ron (1); Dominick, Lutz (1); Meszaros, Gerard (1); Paulisch, Frances (1); Vlissides, John (1)",1995,Proceedings - International Conference on Software Engineering,,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.05567634105682373,1,True,0.3785703,3.8057182
b9f64070ed9a,Design Patterns,“Modeling-by-Patterns” of Web applications,"Garzotto, F. (1); Paolinil, P. (1); Bolchini, D.; Valenti, S.",,"Advances in Conceptual Modeling. ER'99 Workshop on Evolution and Change in Data Management, Reverse Engineering in Information Systems, and the World Wide Web and Conceptual Modeling. Proceedings (Lecture Notes in Computer Science Vol.1727)",,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.06948453187942505,4,False,0.43694872,3.4826326
ba03a17bc120,Design Rules,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps",R. Bujack; T. L. Turton; F. Samsel; C. Ware; D. H. Rogers; J. Ahrens,2018,,10.1109/TVCG.2017.2743978,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2025543451309204,119,False,0.24550119,0.24746482
bacdc4f76eea,Design theory,Work system principles: towards a justified design theory on the grounds of socio-instrumental pragmatism,"Petersson, Johan",2008,Proceedings of the 3rd International Conference on the Pragmatic Web: Innovating the Interactive Society,10.1145/1479190.1479200,https://doi.org/10.1145/1479190.1479200,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.14072340726852417,15,False,-0.54473794,0.15032348
